-15	0.278217	-0.0691266
-14.97	0.284496	-0.0364405
-14.94	0.286945	-0.00326379
-14.91	0.285541	0.0299569
-14.88	0.280309	0.0627762
-14.85	0.271328	0.0947558
-14.82	0.258724	0.125471
-14.79	0.242673	0.154514
-14.76	0.223395	0.181503
-14.73	0.201153	0.206083
-14.7	0.176247	0.227935
-14.67	0.149012	0.246775
-14.64	0.119812	0.26236
-14.61	0.0890341	0.274492
-14.58	0.0570869	0.283019
-14.55	0.0243913	0.287836
-14.52	-0.00862345	0.288888
-14.49	-0.0415258	0.286169
-14.46	-0.0738874	0.279722
-14.43	-0.105289	0.269638
-14.4	-0.135324	0.256057
-14.37	-0.163608	0.23916
-14.34	-0.189778	0.219174
-14.31	-0.213501	0.196362
-14.28	-0.234478	0.171024
-14.25	-0.252445	0.14349
-14.22	-0.267178	0.114117
-14.19	-0.278495	0.0832859
-14.16	-0.286259	0.0513917
-14.13	-0.290379	0.0188432
-14.1	-0.29081	-0.0139449
-14.07	-0.287555	-0.0465564
-14.04	-0.280662	-0.078579
-14.01	-0.270226	-0.10961
-13.98	-0.256387	-0.13926
-13.95	-0.239325	-0.167161
-13.92	-0.219262	-0.192965
-13.89	-0.196454	-0.216354
-13.86	-0.171193	-0.237041
-13.83	-0.143799	-0.254775
-13.8	-0.114616	-0.26934
-13.77	-0.0840113	-0.280564
-13.74	-0.0523663	-0.288315
-13.71	-0.0200743	-0.292504
-13.68	0.0124653	-0.293088
-13.65	0.0448518	-0.290067
-13.62	0.0766879	-0.283486
-13.59	0.107585	-0.273433
-13.56	0.137168	-0.26004
-13.53	0.165079	-0.243476
-13.5	0.190981	-0.22395
-13.47	0.214566	-0.201706
-13.44	0.235552	-0.177019
-13.41	0.253692	-0.150193
-13.38	0.268773	-0.121556
-13.35	0.280621	-0.0914561
-13.32	0.289101	-0.0602587
-13.29	0.294119	-0.0283394
-13.26	0.295622	0.00391865
-13.23	0.2936	0.0361301
-13.2	0.288087	0.067912
-13.17	0.279154	0.098888
-13.14	0.266915	0.128693
-13.11	0.251523	0.156978
-13.08	0.233166	0.183413
-13.05	0.212067	0.20769
-13.02	0.18848	0.229531
-12.99	0.162686	0.248685
-12.96	0.134991	0.264935
-12.93	0.105724	0.278097
-12.9	0.0752273	0.288026
-12.87	0.0438579	0.294615
-12.84	0.0119809	0.297794
-12.81	-0.0200346	0.297536
-12.78	-0.0518195	0.29385
-12.75	-0.083009	0.286788
-12.72	-0.113247	0.276438
-12.69	-0.14219	0.262926
-12.66	-0.169511	0.246415
-12.63	-0.194902	0.227098
-12.6	-0.21808	0.205202
-12.57	-0.238788	0.180981
-12.54	-0.256796	0.154714
-12.51	-0.271909	0.126703
-12.48	-0.283964	0.097267
-12.45	-0.292832	0.066739
-12.42	-0.298423	0.0354637
-12.39	-0.30068	0.00379226
-12.36	-0.299588	-0.0279216
-12.33	-0.295166	-0.0593252
-12.3	-0.287472	-0.0900713
-12.27	-0.276598	-0.119821
-12.24	-0.262673	-0.14825
-12.21	-0.245857	-0.175046
-12.18	-0.226341	-0.199921
-12.15	-0.204346	-0.222607
-12.12	-0.180119	-0.242861
-12.09	-0.153929	-0.260468
-12.06	-0.126065	-0.275243
-12.03	-0.0968338	-0.287034
-12	-0.0665552	-0.29572
-11.97	-0.0355582	-0.301215
-11.94	-0.00417843	-0.303468
-11.91	0.0272464	-0.302463
-11.88	0.0583795	-0.298219
-11.85	0.0888892	-0.290788
-11.82	0.118452	-0.28026
-11.79	0.146756	-0.266752
-11.76	0.173504	-0.250417
-11.73	0.198417	-0.231433
-11.7	0.221238	-0.210008
-11.67	0.241731	-0.186374
-11.64	0.259688	-0.160784
-11.61	0.274926	-0.13351
-11.58	0.287295	-0.104843
-11.55	0.296672	-0.075084
-11.52	0.302967	-0.0445449
-11.49	0.306124	-0.0135442
-11.46	0.306119	0.0175965
-11.43	0.302959	0.048556
-11.4	0.296685	0.0790167
-11.37	0.287369	0.108667
-11.34	0.275115	0.137207
-11.31	0.260056	0.164348
-11.28	0.242352	0.189817
-11.25	0.222189	0.213362
-11.22	0.199779	0.234747
-11.19	0.175353	0.253765
-11.16	0.149162	0.270229
-11.13	0.121474	0.283981
-11.1	0.0925704	0.294891
-11.07	0.0627425	0.302857
-11.04	0.0322899	0.307809
-11.01	0.00151662	0.309705
-10.98	-0.0292718	0.308534
-10.95	-0.0597714	0.304317
-10.92	-0.0896826	0.297103
-10.89	-0.118713	0.286972
-10.86	-0.146581	0.274031
-10.83	-0.173018	0.258413
-10.8	-0.19777	0.240278
-10.77	-0.220601	0.21981
-10.74	-0.241296	0.197213
-10.71	-0.25966	0.172711
-10.68	-0.275524	0.146545
-10.65	-0.288741	0.118972
-10.62	-0.299193	0.0902589
-10.59	-0.306788	0.060684
-10.56	-0.311461	0.030531
-10.53	-0.313176	8.79109e-05
-10.5	-0.311926	-0.0303561
-10.47	-0.30773	-0.0605137
-10.44	-0.300637	-0.0901015
-10.41	-0.290721	-0.118844
-10.38	-0.278084	-0.146473
-10.35	-0.26285	-0.172736
-10.32	-0.24517	-0.197391
-10.29	-0.225215	-0.220214
-10.26	-0.203175	-0.240999
-10.23	-0.179261	-0.25956
-10.2	-0.153697	-0.275734
-10.17	-0.126723	-0.289379
-10.14	-0.0985901	-0.300377
-10.11	-0.069558	-0.308636
-10.08	-0.0398934	-0.314088
-10.05	-0.009867	-0.316694
-10.02	0.0202487	-0.316437
-9.99	0.0501821	-0.313329
-9.96	0.0796648	-0.307405
-9.93	0.108434	-0.298728
-9.9	0.136235	-0.287384
-9.87	0.162823	-0.27348
-9.84	0.187966	-0.257149
-9.81	0.211446	-0.238542
-9.78	0.23306	-0.217831
-9.75	0.252625	-0.195203
-9.72	0.269974	-0.170864
-9.69	0.284964	-0.145031
-9.66	0.29747	-0.117934
-9.63	0.307392	-0.0898126
-9.6	0.314652	-0.0609129
-9.57	0.319195	-0.0314872
-9.54	0.320991	-0.00179042
-9.51	0.320032	0.0279219
-9.48	0.316337	0.0573955
-9.45	0.309945	0.08638
-9.42	0.300918	0.11463
-9.39	0.289342	0.14191
-9.36	0.275322	0.167991
-9.33	0.258985	0.192658
-9.3	0.240474	0.215708
-9.27	0.219952	0.236955
-9.24	0.197596	0.256226
-9.21	0.173597	0.273367
-9.18	0.148161	0.288245
-9.15	0.121501	0.300742
-9.12	0.0938418	0.310765
-9.09	0.0654123	0.318239
-9.06	0.0364479	0.323111
-9.03	0.00718631	0.32535
-9	-0.0221337	0.324947
-8.97	-0.0512747	0.321914
-8.94	-0.0800022	0.316283
-8.91	-0.108087	0.30811
-8.88	-0.135305	0.297467
-8.85	-0.161443	0.284449
-8.82	-0.186295	0.269166
-8.79	-0.209671	0.251748
-8.76	-0.231388	0.232339
-8.73	-0.251283	0.2111
-8.7	-0.269205	0.188204
-8.67	-0.28502	0.163834
-8.64	-0.298613	0.138187
-8.61	-0.309885	0.111466
-8.58	-0.318758	0.0838815
-8.55	-0.32517	0.0556496
-8.52	-0.329083	0.0269897
-8.49	-0.330473	-0.00187719
-8.46	-0.32934	-0.0307299
-8.43	-0.325701	-0.0593489
-8.4	-0.319592	-0.087518
-8.37	-0.311069	-0.115026
-8.34	-0.300204	-0.141668
-8.31	-0.287087	-0.167248
-8.28	-0.271824	-0.191578
-8.25	-0.254536	-0.214481
-8.22	-0.23536	-0.235792
-8.19	-0.214444	-0.25536
-8.16	-0.191947	-0.273048
-8.13	-0.168042	-0.288731
-8.1	-0.142908	-0.302303
-8.07	-0.116733	-0.313673
-8.04	-0.08971	-0.322766
-8.01	-0.0620383	-0.329525
-7.98	-0.0339196	-0.333909
-7.95	-0.00555721	-0.335898
-7.92	0.022845	-0.335484
-7.89	0.0510846	-0.33268
-7.86	0.0789618	-0.327515
-7.83	0.106281	-0.320035
-7.8	0.132852	-0.310301
-7.77	0.15849	-0.298389
-7.74	0.183021	-0.284392
-7.71	0.206278	-0.268416
-7.68	0.228105	-0.250577
-7.65	0.248356	-0.231008
-7.62	0.266898	-0.209849
-7.59	0.283611	-0.187251
-7.56	0.298388	-0.163375
-7.53	0.311135	-0.138388
-7.5	0.321776	-0.112463
-7.47	0.330245	-0.0857801
-7.44	0.336496	-0.0585203
-7.41	0.340495	-0.0308687
-7.38	0.342224	-0.00301117
-7.35	0.341681	0.0248664
-7.32	0.33888	0.0525798
-7.29	0.333847	0.079947
-7.26	0.326625	0.10679
-7.23	0.31727	0.132936
-7.2	0.305852	0.158217
-7.17	0.292452	0.182474
-7.14	0.277166	0.205554
-7.11	0.260101	0.227314
-7.08	0.241371	0.247621
-7.05	0.221105	0.26635
-7.02	0.199436	0.28339
-6.99	0.176507	0.298641
-6.96	0.152469	0.312014
-6.93	0.127476	0.323434
-6.9	0.101688	0.332838
-6.87	0.0752689	0.340176
-6.84	0.0483846	0.345411
-6.81	0.0212024	0.348522
-6.78	-0.00610976	0.349497
-6.75	-0.0333848	0.348341
-6.72	-0.0604572	0.34507
-6.69	-0.0871643	0.339713
-6.66	-0.113347	0.332311
-6.63	-0.138851	0.322918
-6.6	-0.163526	0.3116
-6.57	-0.187231	0.298431
-6.54	-0.20983	0.283499
-6.51	-0.231194	0.266899
-6.48	-0.251204	0.248736
-6.45	-0.269751	0.229122
-6.42	-0.286732	0.208179
-6.39	-0.302057	0.186034
-6.36	-0.315646	0.162819
-6.33	-0.327429	0.138673
-6.3	-0.337348	0.113737
-6.27	-0.345355	0.0881562
-6.24	-0.351414	0.0620781
-6.21	-0.3555	0.0356514
-6.18	-0.3576	0.00902537
-6.15	-0.357713	-0.0176509
-6.12	-0.355846	-0.0442297
-6.09	-0.35202	-0.0705651
-6.06	-0.346266	-0.096514
-6.03	-0.338624	-0.121937
-6	-0.329145	-0.146698
-5.97	-0.31789	-0.170668
-5.94	-0.304927	-0.193722
-5.91	-0.290334	-0.21574
-5.88	-0.274198	-0.236611
-5.85	-0.256612	-0.256231
-5.82	-0.237675	-0.274503
-5.79	-0.217493	-0.291337
-5.76	-0.196179	-0.306654
-5.73	-0.173848	-0.320382
-5.7	-0.15062	-0.332458
-5.67	-0.12662	-0.34283
-5.64	-0.101974	-0.351453
-5.61	-0.0768111	-0.358293
-5.58	-0.05126	-0.363325
-5.55	-0.0254514	-0.366533
-5.52	0.000484365	-0.36791
-5.49	0.0264178	-0.367461
-5.46	0.0522209	-0.365197
-5.43	0.0777677	-0.361139
-5.4	0.102935	-0.355317
-5.37	0.127602	-0.347769
-5.34	0.151652	-0.33854
-5.31	0.174974	-0.327685
-5.28	0.197461	-0.315265
-5.25	0.219009	-0.301347
-5.22	0.239524	-0.286006
-5.19	0.258913	-0.269321
-5.16	0.277094	-0.251379
-5.13	0.293988	-0.23227
-5.1	0.309526	-0.212089
-5.07	0.323644	-0.190935
-5.04	0.336285	-0.168909
-5.01	0.347402	-0.146118
-4.98	0.356952	-0.122668
-4.95	0.364904	-0.0986681
-4.92	0.371231	-0.0742289
-4.89	0.375914	-0.0494609
-4.86	0.378944	-0.0244752
-4.83	0.380317	0.000617567
-4.8	0.380037	0.0257078
-4.77	0.378116	0.0506871
-4.74	0.374572	0.075449
-4.71	0.369431	0.0998893
-4.68	0.362724	0.123906
-4.65	0.35449	0.147402
-4.62	0.344773	0.170281
-4.59	0.333623	0.192452
-4.56	0.321096	0.213829
-4.53	0.30725	0.234328
-4.5	0.292153	0.253873
-4.47	0.275872	0.272389
-4.44	0.258482	0.289811
-4.41	0.24006	0.306075
-4.38	0.220685	0.321124
-4.35	0.20044	0.334908
-4.32	0.17941	0.347381
-4.29	0.157683	0.358505
-4.26	0.135348	0.368244
-4.23	0.112493	0.376572
-4.2	0.0892108	0.383467
-4.17	0.0655909	0.388913
-4.14	0.0417248	0.3929
-4.11	0.0177032	0.395424
-4.08	-0.00638401	0.396485
-4.05	-0.0304479	0.396091
-4.02	-0.0544009	0.394253
-3.99	-0.0781573	0.39099
-3.96	-0.101633	0.386323
-3.93	-0.124747	0.380279
-3.9	-0.14742	0.372891
-3.87	-0.169576	0.364194
-3.84	-0.191141	0.354229
-3.81	-0.212046	0.34304
-3.78	-0.232224	0.330675
-3.75	-0.251613	0.317185
-3.72	-0.270152	0.302626
-3.69	-0.287788	0.287053
-3.66	-0.304468	0.270527
-3.63	-0.320146	0.25311
-3.6	-0.334777	0.234866
-3.57	-0.348325	0.215862
-3.54	-0.360754	0.196164
-3.51	-0.372034	0.175841
-3.48	-0.382139	0.154963
-3.45	-0.391047	0.133599
-3.42	-0.398742	0.111821
-3.39	-0.405209	0.0896981
-3.36	-0.410441	0.0673018
-3.33	-0.414432	0.0447019
-3.3	-0.417181	0.021968
-3.27	-0.418691	-0.000831249
-3.24	-0.41897	-0.0236282
-3.21	-0.418027	-0.0463563
-3.18	-0.415876	-0.0689506
-3.15	-0.412536	-0.0913478
-3.12	-0.408027	-0.113486
-3.09	-0.402372	-0.135306
-3.06	-0.395598	-0.15675
-3.03	-0.387735	-0.177762
-3	-0.378814	-0.19829
-2.97	-0.368871	-0.218282
-2.94	-0.357943	-0.237691
-2.91	-0.346067	-0.256472
-2.88	-0.333285	-0.274581
-2.85	-0.31964	-0.291979
-2.82	-0.305174	-0.308628
-2.79	-0.289934	-0.324494
-2.76	-0.273967	-0.339545
-2.73	-0.257319	-0.353753
-2.7	-0.240038	-0.367092
-2.67	-0.222174	-0.37954
-2.64	-0.203777	-0.391075
-2.61	-0.184895	-0.401682
-2.58	-0.165579	-0.411345
-2.55	-0.145879	-0.420053
-2.52	-0.125844	-0.427798
-2.49	-0.105523	-0.434573
-2.46	-0.0849655	-0.440374
-2.43	-0.0642201	-0.4452
-2.4	-0.0433341	-0.449052
-2.37	-0.0223545	-0.451935
-2.34	-0.0013271	-0.453854
-2.31	0.0197032	-0.454818
-2.28	0.0406926	-0.454836
-2.25	0.0615987	-0.453921
-2.22	0.0823801	-0.452087
-2.19	0.102997	-0.449349
-2.16	0.123411	-0.445726
-2.13	0.143585	-0.441237
-2.1	0.163485	-0.435902
-2.07	0.183075	-0.429744
-2.04	0.202324	-0.422784
-2.01	0.221202	-0.415049
-1.98	0.23968	-0.406563
-1.95	0.257731	-0.397353
-1.92	0.27533	-0.387445
-1.89	0.292454	-0.376867
-1.86	0.30908	-0.365649
-1.83	0.325188	-0.353819
-1.8	0.340762	-0.341406
-1.77	0.355783	-0.32844
-1.74	0.370238	-0.31495
-1.71	0.384113	-0.300968
-1.68	0.397397	-0.286522
-1.65	0.41008	-0.271643
-1.62	0.422155	-0.256361
-1.59	0.433614	-0.240705
