100	0.0533328
110	0.0471445
120	0.0449021
130	0.042931
140	0.045432
150	0.0387325
160	0.0400463
170	0.0405581
180	0.0405691
190	0.0383673
200	0.03549
210	0.0358042
220	0.0336266
230	0.0323464
240	0.0334857
250	0.0337201
260	0.031918
270	0.0332059
280	0.031948
290	0.0312623
300	0.0269086
310	0.030776
320	0.0289035
330	0.0266363
340	0.0283251
350	0.028007
360	0.0275234
370	0.0263338
380	0.0272437
390	0.025612
400	0.0265806
410	0.0256329
420	0.0235443
430	0.0254996
440	0.0234072
450	0.0250486
460	0.0245416
470	0.0230319
480	0.0244324
490	0.0237742
500	0.0231501
510	0.0217162
520	0.0227427
530	0.0230367
540	0.0220215
550	0.020959
560	0.0212061
570	0.0212738
580	0.0221882
590	0.0213265
600	0.0216799
610	0.020311
620	0.0205651
630	0.0212691
640	0.020266
650	0.0205287
660	0.0195853
670	0.0190055
680	0.0196887
690	0.0195782
700	0.0199112
710	0.0202008
720	0.0189795
730	0.0193628
740	0.0181601
750	0.018337
760	0.0178099
770	0.0188254
780	0.0180038
790	0.0184693
800	0.0184578
810	0.0184576
820	0.0184173
830	0.0181731
840	0.0180077
850	0.017637
860	0.0169244
870	0.0172081
880	0.017613
890	0.0174701
900	0.016963
910	0.0173393
920	0.016372
930	0.0167035
940	0.0162081
950	0.0164544
960	0.0165256
970	0.0165772
980	0.0168401
990	0.0164487
